"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c"
"a2F5f000000xiQvEAI","","Enhanced Fee Loan Aggregate Summary","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarsEAA","false","false","false","true","false","2.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42342443550777061","LLC_BI__Fee_Loan_Aggregate__c","","","","","","","false","false",""
"a2F5f000000xiQwEAI","","Relationship Add Debt","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapiEAA","false","false","true","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","12401562008947390","LLC_BI__Debt__c","","","","","2.0","","false","false",""
"a2F5f000000xiQxEAI","","Total Exposure Summary","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapiEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","15191562008947390","Account","","","","","6.0","","false","false",""
"a2F5f000000xiQyEAI","","Add Debt","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapiEAA","false","false","true","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42821562008947391","LLC_BI__Debt__c","","","","","2.0","","false","false",""
"a2F5f000000xiQzEAI","","Exposure Exclusion Enable","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapiEAA","false","false","true","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","77251562008947392","LLC_BI__Excluded_Exposure__c","","","","","2.0","","false","false",""
"a2F5f000000xiR0EAI","","Exposure Exclusion Disable","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapiEAA","false","false","true","false","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","90391562008947393","LLC_BI__Excluded_Exposure__c","","","","","2.0","","false","false",""
"a2F5f000000xiR1EAI","","Expand Loan Relationship","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapiEAA","false","false","false","false","false","4.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","64341562008947394","LLC_BI__Legal_Entities__c","","","","","6.0","","false","false",""
"a2F5f000000xiR2EAI","","Expand Debt Relationship","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapiEAA","false","false","false","false","false","5.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","74521562008947394","LLC_BI__Debt__c","","","","","6.0","","false","false",""
"a2F5f000000xiR3EAI","","Deposit Products","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapkEAA","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","ReferenceFilteredHierarchyScreenResource","","76921562008947396","Account","","","","","","","false","false",""
"a2F5f000000xiR5EAI","","Total Exposure Summary","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapeEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42325804179564549","Account","","","","","6.0","","false","false",""
"a2F5f000000xiR6EAI","","Add Debt","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapeEAA","false","false","true","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42093383861198265","LLC_BI__Debt__c","","","","","2.0","","false","false",""
"a2F5f000000xiR7EAI","","Exposure Exclusion Enable","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapeEAA","false","false","true","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42375661365488418","LLC_BI__Excluded_Exposure__c","","","","","2.0","","false","false",""
"a2F5f000000xiR8EAI","","Exposure Exclusion Disable","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapeEAA","false","false","true","false","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42853583186223876","LLC_BI__Excluded_Exposure__c","","","","","2.0","","false","false",""
"a2F5f000000xiR9EAI","","Expand Loan Relationship","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapeEAA","false","false","false","false","false","4.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42923904608254347","LLC_BI__Legal_Entities__c","","","","","6.0","","false","false",""
"a2F5f000000xiRAEAY","","Expand Debt Relationship","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapeEAA","false","false","false","false","false","5.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42431436359935756","LLC_BI__Debt__c","","","","","6.0","","false","false",""
"a2F5f000000xiRBEAY","","Participation","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarYEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42627706191245153","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiRCEAY","","participation records","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarZEAQ","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42354708571052962","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiRDEAY","","Participations","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaraEAA","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42189721287104315","Account","","","","","","","false","false",""
"a2F5f000000xiREEAY","","Counterparty Report","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarPEAQ","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42020381281929303","Account","","","","","","","false","false",""
"a2F5f000000xiRFEAY","","Authorized Users","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarQEAQ","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42837539421587700","LLC_BI__Treasury_Service__c","","","","","","","false","false",""
"a2F5f000000xiRGEAY","","Analyzed Accounts","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarQEAQ","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42689589434240868","LLC_BI__Treasury_Service__c","","","","","","","false","false",""
"a2F5f000000xiRHEAY","","Add to Maintenance Order","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarQEAQ","false","false","false","true","false","2.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42935727552304145","LLC_BI__Requirement__c","","","","","","","false","false",""
"a2F5f000000xiRIEAY","","Add Authorized User","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarQEAQ","false","false","false","true","false","3.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42736865211576868","LLC_BI__Authorized_User__c","","","","","","","false","false",""
"a2F5f000000xiRJEAY","","Add Analyzed Account","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarQEAQ","false","false","false","true","false","4.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42719103663981335","LLC_BI__Analyzed_Account__c","","","","","","","false","false",""
"a2F5f000000xiRLEAY","","Credit Actions New Package Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauEEAQ","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","ConfiguredSObjectScreenResource","","42108368050431263","LLC_BI__Product_Package__c","","","","","","","false","false",""
"a2F5f000000xiRMEAY","","Product Package Total Exposure Summary","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarbEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42777889548352619","LLC_BI__Product_Package__c","","","","","6.0","","false","false",""
"a2F5f000000xiRNEAY","","Product Package Add Debt","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarbEAA","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42058428944747903","LLC_BI__Debt__c","","","","","","","false","false",""
"a2F5f000000xiROEAY","","Product Package Exposure Exclusion Enable","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarbEAA","false","false","false","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42991579135072105","LLC_BI__Excluded_Exposure__c","","","","","","","false","false",""
"a2F5f000000xiRPEAY","","Product Package Exposure Exclusion Disable","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarbEAA","false","false","false","true","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42965914109707846","LLC_BI__Excluded_Exposure__c","","","","","","","false","false",""
"a2F5f000000xiRQEAY","","Expand Loan Product Package","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarbEAA","false","false","false","true","false","4.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42096647977603814","LLC_BI__Legal_Entities__c","","","","","6.0","","false","false",""
"a2F5f000000xiRREAY","","Expand Debt Product Package","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarbEAA","false","false","false","true","false","5.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42401935871828525","LLC_BI__Debt__c","","","","","6.0","","false","false",""
"a2F5f000000xiRSEAY","","Rate Structure Details Fixed","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasXEAQ","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42721620155334185","LLC_BI__Pricing_Rate_Component__c","","","","","","","false","false",""
"a2F5f000000xiRTEAY","","Rate Structure Details Floating","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasXEAQ","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42287729462821113","LLC_BI__Pricing_Rate_Component__c","","","","","","","false","false",""
"a2F5f000000xiRUEAY","","Payment Structure Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasYEAQ","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42805755083993993","LLC_BI__Pricing_Payment_Component__c","","","","","","","false","false",""
"a2F5f000000xiRVEAY","","Authorized Signers","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapfEAA","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","","GrandchildScreenResource","","83661560278745119","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiRkEAI","","UI Collateral Record Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasREAQ","false","false","false","false","false","","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","95831563816286644","LLC_BI__Loan_Collateral2__c","","","","","","","false","false",""
"a2F5f000000xiRlEAI","","UI Related Pledged Collateral Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasREAQ","false","false","false","false","false","","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","18431563816286645","LLC_BI__Loan_Collateral2__c","","","","","","","false","false",""
"a2F5f000000xiRnEAI","","Approval Information","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauBEAQ","false","false","false","true","false","30.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","63563624523452345","LLC_BI__Product_Package__c","","","","","","","false","false",""
"a2F5f000000xiRoEAI","","Authorized Users","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarREAQ","false","false","false","false","false","","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42672781846789523","LLC_BI__Treasury_Service__c","","","","","2.0","","false","false",""
"a2F5f000000xiRpEAI","","Analyzed Accounts","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xarREAQ","false","false","false","false","false","","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42277429513218247","LLC_BI__Treasury_Service__c","","","","","2.0","","false","false",""
"a2F5f000000xiRqEAI","","Treasury Service Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasTEAQ","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","91051567002571888","LLC_BI__Treasury_Service__c","","","","","","","false","false",""
"a2F5f000000xiRrEAI","","Product Summary","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasSEAQ","false","false","false","false","false","","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","80741567002571889","LLC_BI__Treasury_Service__c","","","","","","","false","false",""
"a2F5f000000xiRsEAI","","UI Configuration Builder","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","a2G5f000000xarUEAQ","false","false","false","true","false","100.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42469607398342152","nFORCE__Group__c","","","","","","","false","false",""
"a2F5f000000xiRwEAI","","Budget Summary","2021-11-10T13:29:22.000Z","0055f000005hWQQAA2","2021-11-10T13:29:22.000Z","0055f000005hWQQAA2","","","","","","a2G5f000000xauGEAQ","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42826999317847749","LLC_BI__Budget__c","","","","","","","false","false",""
"a2F5f000000xiRxEAI","","Draw Overview Summary","2021-11-10T13:29:22.000Z","0055f000005hWQQAA2","2021-11-10T13:29:22.000Z","0055f000005hWQQAA2","","","","","","a2G5f000000xauHEAQ","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42320508793283918","LLC_BI__Budget__c","","","","","","","false","false",""
"a2F5f000000xiRyEAI","","Draw History Summary","2021-11-10T13:29:22.000Z","0055f000005hWQQAA2","2021-11-10T13:29:22.000Z","0055f000005hWQQAA2","","","","","","a2G5f000000xauIEAQ","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42712323861170381","LLC_BI__Budget__c","","","","","","","false","false",""
"a2F5f000000xiS5EAI","","Secured SBL Eligibility Business","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasLEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42730317530165989","Account","","","","","","","false","false",""
"a2F5f000000xiS6EAI","","Secured SBL Business Info","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasLEAQ","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42300499710829673","Account","","","","","","","false","false",""
"a2F5f000000xiS7EAI","","Secured SBL Business Location","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasLEAQ","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42070904951702385","Account","Where is your business located?","","","","","","false","false",""
"a2F5f000000xiS8EAI","","SBL Personal SSN","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapmEAA","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42926577454195418","Contact","","","","","","","false","false",""
"a2F5f000000xiS9EAI","","SBL Personal Contact","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapmEAA","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42322291866630153","Contact","Contact Information","","","","","","false","false",""
"a2F5f000000xiSAEAY","","Secured SBL Personal SSN (Individual Other Involved)","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasMEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42469394350924473","Contact","","","","","","","false","false",""
"a2F5f000000xiSBEAY","","Secured SBL Personal Contact (Individual Other Involved)","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasMEAQ","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42072403551284248","Contact","Contact Information","","","","","","false","false",""
"a2F5f000000xiSCEAY","","SBL Eligibility Loan","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasNEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42859493244126397","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiSDEAY","","SBL Eligibility Business","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasOEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42434058467969263","Account","","","","","","","false","false",""
"a2F5f000000xiSEEAY","","SBL Business Info","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasOEAQ","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42110087725678596","Account","","","","","","","false","false",""
"a2F5f000000xiSFEAY","","SBL Business Location","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasOEAQ","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42423464880672551","Account","Where is your business located?","","","","","","false","false",""
"a2F5f000000xiSGEAY","","SBL Personal SSN (Individual Other Involved)","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasPEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42230856585823188","Contact","","","","","","","false","false",""
"a2F5f000000xiSHEAY","","SBL Personal Contact (Individual Other Involved)","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasPEAQ","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42429527428073210","Contact","Contact Information","","","","","","false","false",""
"a2F5f000000xiSIEAY","","Pricing Fields Required","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasQEAQ","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","pricingfieldsrequiredscreensection","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiSJEAY","","Pricing Fields Read Only","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xapzEAA","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","pricingfieldsreadonlyscreensection","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiU9EAI","","System Properties","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","a2G5f000000xau4EAA","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","CustomSettingsListScreenResource","","42982998390932528","nFORCE__System_Properties__c","","","","","","","false","false",""
"a2F5f000000xiUAEAY","","UI Config Builder - Route List","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","a2G5f000000xau5EAA","false","false","false","true","false","400.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42293642727790385","nFORCE__Group__c","","","","","","","false","false",""
"a2F5f000000xiUBEAY","","UI Configuration","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","a2G5f000000xau5EAA","false","false","true","true","false","100.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42682678238527482","nFORCE__Group__c","","","","","","","false","false",""
"a2F5f000000xiUCEAY","","UI Config Builder - Add a New Route","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","a2G5f000000xau5EAA","false","false","true","true","false","200.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42973591549033661","nFORCE__Route__c","","","","","","","false","false",""
"a2F5f000000xiUDEAY","","UI Config Builder - Add a New Route Group","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","a2G5f000000xau5EAA","false","false","true","true","false","300.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42821053932478183","nFORCE__Route_Group__c","","","","","","","false","false",""
"a2F5f000000xiUEEAY","","UI Config Builder - Add a New Screen","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","a2G5f000000xau5EAA","false","false","true","true","false","500.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42852900255190671","nFORCE__Screen__c","","","","","","","false","false",""
"a2F5f000000xiUFEAY","","UI Config Builder - Add a New Screen Section","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","a2G5f000000xau5EAA","false","false","true","true","false","600.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42938252300420525","nFORCE__Screen_Section__c","","","","","","","false","false",""
"a2F5f000000xiUHEAY","","Entity Compliance","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xau6EAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42406142539838987","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiUIEAY","","Loan Compliances (HMDA Effective-2017)","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xau7EAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42237458710107066","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiUJEAY","","Entity Compliance","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xau8EAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42011116611545357","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiUKEAY","","Loan Compliances (HMDA Effective-2018)","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xau9EAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42126756948018205","LLC_BI__Loan__c","","","","","","","false","false",""
