"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__App__c","nFORCE__Body__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Icon_Path__c","nPortal__Portal_Subheader_Text__c","nFORCE__Parameters__c","nPortal__Search_Object_Filter__c","nPortal__Search_Object_Type__c","nPortal__Search_Results_Fieldset__c","nPortal__Search_Select_Active_Text__c","nPortal__Search_Select_Text__c","nFORCE__Body_Type__c","nFORCE__Description__c","nFORCE__Taxonomy_Id__c"
"a2E5f000000y1hWEAQ","0055f000004XdsRAAS","","Loan Compliance","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","hmda-loan-compliance-2017","nforce__korelatedlist","","n-icon-hmda","false","nforce__navigation","","","a2G5f000000xarnEAA","nforce__sub_navigation","","nforce__topbar","42439147694779961","","","","","","","","","","","","hmda-loan-compliance-2017"
"a2E5f000000y1hXEAQ","0055f000004XdsRAAS","","Entity Compliance","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","hmda-entity-compliance-2018","llc_bi__hmda_entity_compliance","","n-icon-hmda","false","nforce__navigation","","","a2G5f000000xaroEAA","nforce__sub_navigation","","nforce__topbar","42022663692544524","","","","","","","","","","","","hmda-entity-compliance-2018"
"a2E5f000000y1hYEAQ","0055f000004XdsRAAS","","Loan Compliance","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","hmda-loan-compliance-2018","nforce__korelatedlist","","n-icon-hmda","false","nforce__navigation","","","a2G5f000000xarpEAA","nforce__sub_navigation","","nforce__topbar","42956260075843476","","","","","","","","","","","","hmda-loan-compliance-2018"
"a2E5f000000y1hZEAQ","0055f000004XdsRAAS","","Policy Exceptions","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","policy-exception","llc_bi__policyexceptions","","n-icon-exception","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42235049208165272","","","","","","","","","","","","policy-exception"
"a2E5f000000y1haEAA","0055f000004XdsRAAS","","Document Manager","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","tool-docman","nDoc__UILoanDocMan","","n-icon-misc23","false","nFORCE__Navigation","","","","nFORCE__Sub_Navigation","","nFORCE__Topbar","42944088131556537","","","","","","","","","","","","tool-docman"
"a2E5f000000y1hbEAA","0055f000004XdsRAAS","","Payment Calculator","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","tool-payment-calculator","llc_bi__paymentcalculator","","n-icon-misc17","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42069210896789298","","","","","","","","","","","","tool-payment-calculator"
"a2E5f000000y1hcEAA","0055f000004XdsRAAS","","Credit Memo","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","tool-credit-memo","llc_bi__creditmemoui","","n-icon-credit_memo","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42544728699041047","","","","","","","","","","","","tool-credit-memo"
"a2E5f000000y1hdEAA","0055f000004XdsRAAS","","Change Product","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","action-change-product","llc_bi__loanproducts","","n-icon-change","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42353007067726630","","","","","","","","","","","","action-change-product"
"a2E5f000000y1heEAA","0055f000004XdsRAAS","","Copy Loan","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","action-copy-loan","llc_bi__loanproducts","","n-icon-copy_loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42061100346039411","","","","","","","","","","","","action-copy-loan"
"a2E5f000000y1hfEAA","0055f000004XdsRAAS","","Renew/Modify Loan","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","action-renew-modify","llc_bi__loan_renewal_page","","n-icon-link_out","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42997291000461521","","","","","","","","","","","","action-renew-modify"
"a2E5f000000y1hgEAA","0055f000004XdsRAAS","","Generate Forms","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","tool-form-gen","nForms__NewFormGenerator","","n-icon-generate","false","nFORCE__Navigation","","","","nFORCE__Sub_Navigation","","nFORCE__Topbar","42799758394806301","","","","","","","","","","","","tool-form-gen"
"a2E5f000000y1hhEAA","0055f000004XdsRAAS","","Submit For Approval","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","action-submit-approval","llc_bi__loan_approval","","n-icon-submit","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42119418907054183","","","","","","","","","","","","action-submit-approval"
"a2E5f000000y1hiEAA","0055f000004XdsRAAS","","Run Auto-Decision","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","action-auto-decision","llc_bi__loanautodecision","","n-icon-analyze","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42215434473184531","","","","","","","","","","","","action-auto-decision"
"a2E5f000000y1hjEAA","0055f000004XdsRAAS","","Change Memo","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","action-memo","nforce__korelatedlist","","n-icon-memo","false","nforce__navigation","","","a2G5f000000xarqEAA","nforce__sub_navigation","","nforce__topbar","42125695006105577","","","","","","","","","","","","action-memo"
"a2E5f000000y1hkEAA","0055f000004XdsRAAS","","Decision History","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","loan-auto-decision-history","llc_bi__loanautodecisionscorecardhistory","","n-icon-analyze","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42533653240386865","","","","","","","","","","","","loan-auto-decision-history"
"a2E5f000000y1hlEAA","0055f000004XdsRAAS","","Auto-Decision Detail","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","loan-auto-decision-detail","llc_bi__loanautodecisionscorecarddetail","","n-icon-analyze","false","nforce__navigation","","","","nforce__blank","","nforce__topbar","42201550993067606A","","","","","","","","","","","","loan-auto-decision-detail"
"a2E5f000000y1hmEAA","0055f000004XdsRAAS","","Fees","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","loan-fees","","","n-icon-fees","false","","","","","","","","42302914449257227","","","","","","","","","","","","loan-fees"
"a2E5f000000y1hoEAA","0055f000004XdsRAAS","","Manage Fees","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","loan-manage-fees","llc_bi__manageloanfees","","","false","nforce__navigation","","","a2G5f000000xarsEAA","nforce__sub_navigation","","nforce__topbar","42845791750920434","","","","","","","","","","","","loan-manage-fees"
"a2E5f000000y1hpEAA","0055f000004XdsRAAS","","Loan Team","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","loan-team","","","n-icon-team","false","","","","","","","","42523406271363846","","","","","","","","","","","","loan-team"
"a2E5f000000y1hqEAA","0055f000004XdsRAAS","","Team Members","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","loan-team-members","nforce__korelatedlist","","","false","nforce__navigation","","","a2G5f000000xartEAA","nforce__sub_navigation","","nforce__topbar","42536651116951328","","","","","","","","","","","","loan-team-members"
"a2E5f000000y1hrEAA","0055f000004XdsRAAS","","Assign Team","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","loan-assign-team","llc_bi__manageloanteam","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42912083671173820","","","","","","","","","","","","loan-assign-team"
"a2E5f000000y1hsEAA","0055f000004XdsRAAS","","Treasury Configuration","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","treasury-configuration","llc_bi__productcatalog","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42852750047393536","","","","","","","","","","","","treasury-configuration"
"a2E5f000000y1htEAA","0055f000004XdsRAAS","","Manage Bill Points","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","product-bill-points","llc_bi__productbillpoints","","","false","nforce__navigation","","","a2G5f000000xaruEAA","nforce__sub_navigation","","nforce__topbar","42205410667607307","","","","","","","","","","","","product-bill-points"
"a2E5f000000y1huEAA","0055f000004XdsRAAS","","Loan Compliance","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-tn-loan-compliance","nforce__ncdatagrid","","","false","nforce__navigation","","","a2G5f000000xarvEAA","nforce__sub_navigation","","nforce__topbar","42114819897507416","","","","","","","","","","","","pp-tn-loan-compliance"
"a2E5f000000y1hvEAA","0055f000004XdsRAAS","","Loan Facilities","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-sn-loan-facilities","llc_bi__leadconvert","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42785588810635322","","","","","","","","","","","","pp-sn-loan-facilities"
"a2E5f000000y1hwEAA","0055f000004XdsRAAS","","Loan Facilities","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-tn-loan-facilities","llc_bi__prodpkguifacilitiesallpage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42321976150583607","","","","","","","","","","","","pp-tn-loan-facilities"
"a2E5f000000y1hxEAA","0055f000004XdsRAAS","","Borrowing Structure","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-sn-entity-involvement","llc_bi__prodpkguiborrowerguarantorpage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42863389204545566","","","","","","","","","","","","pp-sn-entity-involvement"
"a2E5f000000y1hyEAA","0055f000004XdsRAAS","","Borrowers and Guarantors","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-tn-borrowers-and-guarantors","llc_bi__prodpkguiborrowerguarantorpage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42737727464529941","","","","","","","","","","","","pp-tn-borrowers-and-guarantors"
"a2E5f000000y1hzEAA","0055f000004XdsRAAS","","Other Related Entities","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-tn-related-entities","llc_bi__prodpkguiotherpartiespage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42545439595524829","","","","","","","","","","","","pp-tn-related-entities"
"a2E5f000000y1i0EAA","0055f000004XdsRAAS","","Fees","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-sn-fees","llc_bi__prodpkguifeespage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42675137402997353","","","","","","","","","","","","pp-sn-fees"
"a2E5f000000y1i1EAA","0055f000004XdsRAAS","","Collateral","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQQAA2","","","","","","pp-sn-collateral","LLC_BI__ProdPkgUICollateral2Management","","","false","nforce__navigation","","","a2G5f000000xarwEAA","nforce__sub_navigation","","nforce__topbar","42162654425526951","","","","","","","","","","","","pp-sn-collateral"
"a2E5f000000y1i2EAA","0055f000004XdsRAAS","","Covenants","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-sn-covenants","llc_bi__prodpkguiloancovenantspage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42162682385917862","","","","","","","","","","","","pp-sn-covenants"
"a2E5f000000y1i3EAA","0055f000004XdsRAAS","","Loan Covenants","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-tn-covenants-loan","llc_bi__prodpkguiloancovenantspage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42708516082328906","","","","","","","","","","","","pp-tn-covenants-loan"
"a2E5f000000y1i4EAA","0055f000004XdsRAAS","","Account Covenants","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-tn-account-loan","llc_bi__prodpkguiaccountcovenantspage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42574331691489026","","","","","","","","","","","","pp-tn-account-loan"
"a2E5f000000y1i5EAA","0055f000004XdsRAAS","","Policy Exceptions","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-sn-policy-exception","llc_bi__prodpkguipolicyexceptionspage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42055070155561507","","","","","","","","","","","","pp-sn-policy-exception"
"a2E5f000000y1i6EAA","0055f000004XdsRAAS","","Approval History","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-sn-approval-history","llc_bi__productpackageapprovals","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42794046004914794","","","","","","","","","","","","pp-sn-approval-history"
"a2E5f000000y1i7EAA","0055f000004XdsRAAS","","Treasury Services","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-sn-treasury-services","llc_bi__prodpkguitreasuryservicespage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42737916175296162","","","","","","","","","","","","pp-sn-treasury-services"
"a2E5f000000y1i8EAA","0055f000004XdsRAAS","","Deposits","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-sn-deposits","llc_bi__leadconvert","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42847008574044447","","","","","","","","","","","","pp-sn-deposits"
"a2E5f000000y1i9EAA","0055f000004XdsRAAS","","Team","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-sn-team","llc_bi__prodpkguiteampage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42427423651744551","","","","","","","","","","","","pp-sn-team"
"a2E5f000000y1iAEAQ","0055f000004XdsRAAS","","Reviews","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-sn-reviews","llc_bi__prodpkguireviews","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42914739648044718","","","","","","","","","","","","pp-sn-reviews"
"a2E5f000000y1iBEAQ","0055f000004XdsRAAS","","Review Detail","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-tn-review-detail","nforce__ncdatagrid","","","false","nforce__navigation","","","a2G5f000000xarxEAA","nforce__sub_navigation","","nforce__topbar","42792884154996207","","","","","","","","","","","","pp-tn-review-detail"
"a2E5f000000y1iCEAQ","0055f000004XdsRAAS","","Reviews","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","pp-tn-reviews","llc_bi__prodpkguireviews","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42619052898522021","","","","","","","","","","","","pp-tn-reviews"
"a2E5f000000y1iDEAQ","0055f000004XdsRAAS","","Submit For Approval","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","","","action-pp-submit-approval","llc_bi__productpackageapproval","","n-icon-submit","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42674017301586036","","","","","","","","","","","","action-pp-submit-approval"
